"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-17","3.3",",,W",,,,,,,,,,,"22.6",",,W,2400",,,"0.0",",,W,","0.0",",,W,","11.9","H,,S","15.0",",,W","10.0",",,W",,,,,"  160",",,W","  160",",,W",,,,,"7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-18","6.0",",,W",,,,,,,,,,,"0.3",",,W,2400",,,"0.0",",,W,","0.0",",,W,","10.6","H,,S","13.9",",,W","3.9",",,W",,,,,"  320",",,W","  320",",,W",,,,,"11.2",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-19","8.0",",,W",,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,","0.0",",,W,","4.0","H,,S","5.0",",,W","2.2",",,W",,,,,"  270",",,W","  300",",,W",,,,,"11.6",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-20","5.3",",,W",,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,","0.0",",,W,","4.3","H,,S","6.7",",,W","2.2",",,W",,,,,"  320",",,W","  320",",,W",,,,,"11.6",",,W","14.8",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-21","4.0",",,W",,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,","0.0",",,W,","7.6","H,,S","13.9",",,W","4.4",",,W",,,,,"  230",",,W","  220",",,W",,,,,"8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-22","3.3",",,W",,,,,,,,,,,"4.6",",,W,2400",,,"0.0",",,W,","0.0",",,W,","13.8","H,,S","16.7",",,W","12.8",",,W",,,,,"  230",",,W","  230",",,W",,,,,"7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-23","3.6",",,W",,,,,,,,,,,"36.8",",,W,2400",,,"0.0",",,W,","0.0",",,W,","12.3","H,,S","17.2",",,W","10.0",",,W",,,,,"  170",",,W","  170",",,W",,,,,"8.1",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-24","3.8",",,W",,,,,,,,,,,"0.3",",,W,2400",,,"0.0",",,W,","0.0",",,W,","17.8","H,,S","22.2",",,W","15.0",",,W",,,,,"  240",",,W","  250",",,W",,,,,"10.3",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-25","0.9",",,W",,,,,,,,,,,"0.8",",,W,2400",,,"0.0",",,W,","0.0",",,W,","15.7","H,,S","17.8",",,W","12.2",",,W",,,,,"  320",",,W","   80",",,W",,,,,"4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-26","4.5",",,W",,,,,,,,,,,"0.3",",,W,2400",,,"0.0",",,W,","0.0",",,W,","12.5","H,,S","15.0",",,W","8.3",",,W",,,,,"   60",",,W","   40",",,W",,,,,"8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-27","4.3",",,W",,,,,,,,,,,"3.8",",,W,2400",,,"0.0",",,W,","0.0",",,W,","11.3","H,,S","16.7",",,W","7.8",",,W",,,,,"  330",",,W","  320",",,W",,,,,"9.8",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-28","6.1",",,W",,,,,,,,,,,"1.3",",,W,2400",,,"0.0","T,,W,","0.0",",,W,","7.1","H,,S","8.9",",,W","1.7",",,W",,,,,"   90",",,W","   80",",,W",,,,,"10.3",",,W","13.0",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-29","5.1",",,W",,,,,,,,,,,"11.4",",,W,2400",,,"0.0","T,,W,","0.0",",,W,","4.6","H,,S","8.9",",,W","1.1",",,W",,,,,"   50",",,W","   40",",,W",,,,,"10.3",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-30","2.9",",,W",,,,,,,,,,,"4.3",",,W,2400",,,"0.0",",,W,","0.0",",,W,","5.6","H,,S","8.9",",,W","4.4",",,W",,,,,"   90",",,W","   70",",,W",,,,,"6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2015-12-31","5.2",",,W",,,,,,,,,,,"0.8",",,W,2400",,,"0.0",",,W,","0.0",",,W,","8.5","H,,S","10.0",",,W","6.1",",,W",,,,,"  320",",,W","  330",",,W",,,,,"9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2016-01-01","6.0",",,W",,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,","0.0",",,W,","5.5","H,,S","6.1",",,W","2.2",",,W",,,,,"  260",",,W","  260",",,W",,,,,"10.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-02",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-03",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-04",,,,,,,,,,,,,"18.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-05",,,,,,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-06",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-07",,,,,,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-08",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-09",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-10",,,,,,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-11",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-12",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-13",,,,,,,,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-14",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-15",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-16",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-17",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-18",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-19",,,,,,,,,,,,,"43.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-22",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-23",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-24",,,,,,,,,,,,,"17.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-26",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-27",,,,,,,,,,,,,"8.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-29",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-30",,,,,,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-01-31",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-02",,,,,,,,,,,,,"45.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-04",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-05",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-06",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-07",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-08",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-09",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-10",,,,,,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-11",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-12",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-13",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-14",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-15",,,,,,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-16",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-17",,,,,,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-18",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-19",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-22",,,,,,,,,,,,,"18.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-23",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-24",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-25",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-26",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-27",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-02-28",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-02",,,,,,,,,,,,,"12.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-03",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-04",,,,,,,,,,,,,"15.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-06",,,"    2",",,N",,,"21.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-07",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-08",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-09",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-10",,,,,,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-11",,,,,,,,,,,,,"8.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-12",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-13",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-14",,,,,,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-15",,,,,,,,,,,,,"18.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-16",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-17",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-18",,,,,,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-19",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-21",,,,,,,,,,,,,"13.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-22",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-23",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-24",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-25",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.672178","-74.309574","21.9","2015-03-26",,,,,,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
